id|label|vocoder|language|speaker|script
/LJSpeech/train/wav/LJ003-0056.wav|real|real|English|This was the chapel yard, with its five wards, which were calculated to hold seventy prisoners, but often held many more.|
/GPT/wav/LJ013-0060.wav|fake|tts-1|English|shimmer|In the first a maiden lady, Miss Slack,
/LJSpeech/train/wav/LJ034-0002.wav|real|real|English|The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy. Chapter four. The Assassin: Part three.|
/GPT/wav/LJ014-0252.wav|fake|tts-1|English|onyx|He could do what he liked with the passbook, and by its adoption, as described as the basis of all entries,
/GPT/wav/LJ001-0030.wav|fake|tts-1|English|echo|a very few years saw the birth of Roman character not only in Italy, but in Germany and France.
/LJSpeech/train/wav/LJ040-0206.wav|real|real|English|that Lee's withdrawal was a form of, quote, violent but silent protest against his neglect by her|
/LJSpeech/train/wav/LJ003-0312.wav|real|real|English|The jailer should be required to visit every part and see every prisoner daily; the chaplain should perform service, visit the sick,|
/LJSpeech/train/wav/LJ006-0092.wav|real|real|English|and under the scanty covering of a couple of dirty stable-rugs apiece.|
/LJSpeech/train/wav/LJ017-0266.wav|real|real|English|They none of them spoke much English except Leon, commonly called Lyons.|
/GPT/wav/LJ016-0122.wav|fake|tts-1|English|nova|He made a strong rope with several of the sheets; then, returning to the male yard,
/LJSpeech/train/wav/LJ046-0148.wav|real|real|English|that the safety of the President is or might be in danger, either at the present or in the future.|
/GPT/wav/LJ030-0154.wav|fake|tts-1|English|onyx|Other witnesses in the motorcade estimated the speed of the President's limousine from seven to twenty-two miles per hour.
/LJSpeech/train/wav/LJ018-0009.wav|real|real|English|When the train arrived at Hackney station, a passenger who was about to enter one of the carriages found the cushions soaked with blood.|
/LJSpeech/train/wav/LJ014-0231.wav|real|real|English|Emmanuel Barthelemy again,|
/GPT/wav/LJ038-0061.wav|fake|tts-1|English|shimmer|He saw no shotgun in the possession of any policeman near Oswald.
/LJSpeech/train/wav/LJ018-0099.wav|real|real|English|Among them was a man named Chandler, formerly a bill discounter by profession, who by degrees, to meet his extravagant expenditure,|
/GPT/wav/LJ030-0087.wav|fake|tts-1-hd|English|fable|The Vice-Presidential automobile, a four-door Lincoln convertible obtained locally for use in the motorcade,
/GPT/wav/LJ004-0014.wav|fake|tts-1-hd|English|onyx|filthiness, severity, or neglect; many new dungeons had aggravated the evils against which his sagacity could not but remonstrate;
/LJSpeech/train/wav/LJ038-0127.wav|real|real|English|but denied that he had received a package in this box addressed to Hidell.|
/LJSpeech/train/wav/LJ008-0078.wav|real|real|English|seemed to strike her mind with horror and consternation, to the exclusion of all power of recollectedness in preparation for the approaching awful moment.|
/GPT/wav/LJ007-0213.wav|fake|tts-1|English|nova|Again the following year the inspectors repeat their charge.
/GPT/wav/LJ040-0112.wav|fake|tts-1|English|fable|That was not the case, however, after he and his mother moved to New York in August of nineteen fifty-two, shortly before Lee's thirteenth birthday.
/LJSpeech/train/wav/LJ011-0156.wav|real|real|English|While on a visit to Macclesfield he heard by chance of Miss Turner, and that she would inherit all her father's possessions.|
/LJSpeech/train/wav/LJ028-0302.wav|real|real|English|I will desert to the enemy as I am, and when I get into their city I will tell them that it is by thee that I have been thus treated.|
/LJSpeech/train/wav/LJ013-0101.wav|real|real|English|Forrester next traced the fugitives to Liverpool,|
/LJSpeech/train/wav/LJ017-0157.wav|real|real|English|For some months Smethurst and Miss Bankes lived together as man and wife, first in London, and then at Richmond.|
/LJSpeech/train/wav/LJ013-0024.wav|real|real|English|At a place called the Silver Keys he ran the ship on the reef.|
/GPT/wav/LJ020-0020.wav|fake|tts-1-hd|English|onyx|When the sponge is light sift a quart and a cup of flour into a bowl or tray with two teaspoonfuls of salt.
/LJSpeech/train/wav/LJ035-0046.wav|real|real|English|I was coming out this one on the second floor, and I don't know, I was kind of sweeping this area as I come up, I was looking from right to left|
/GPT/wav/LJ039-0003.wav|fake|tts-1|English|onyx|The Warren Commission Report. By The President's Commission on the Assassination of President Kennedy.
/LJSpeech/train/wav/LJ026-0010.wav|real|real|English|Since they cannot be classified, it is necessary that they be listed both under botany and zoology, in order to make sure that they will not be omitted entirely.|
/LJSpeech/train/wav/LJ018-0301.wav|real|real|English|"were lodged at once by drafts to ""Horton,"" another alias, in the Continental Bank."|
/LJSpeech/train/wav/LJ038-0123.wav|real|real|English|"Captain Fritz produced the selective service card bearing the name ""Alek J. Hidell."""|
/GPT/wav/LJ001-0028.wav|fake|tts-1|English|fable|but by printers in Strasburg, Basle, Paris, Lubeck, and other cities.
/LJSpeech/train/wav/LJ037-0242.wav|real|real|English|Police Capt. W. R. Westbrook and several other officers concentrated their search along Jefferson Boulevard.|
/LJSpeech/train/wav/LJ009-0170.wav|real|real|English|to fifty-six in eighteen thirty-nine.|
/LJSpeech/train/wav/LJ016-0195.wav|real|real|English|and offered him the post of executioner for the city of London and Middlesex.|
/GPT/wav/LJ037-0224.wav|fake|tts-1|English|echo|At one:twenty-two p.m. the Dallas police radio described the man wanted for the murder of Tippit as, quote, a white male about thirty,
/LJSpeech/train/wav/LJ039-0012.wav|real|real|English|The Commission first learned of this incident when Robert Oswald related it to FBI agents on February nineteen, nineteen sixty-four,|
/LJSpeech/train/wav/LJ034-0057.wav|real|real|English|In evaluating the significance of these fingerprint and palmprint identifications,|
/GPT/wav/LJ011-0235.wav|fake|tts-1|English|alloy|as in the burglary at Lambeth Palace, when the thieves were fortunately disappointed, the archbishop having, before he left town,
/LJSpeech/train/wav/LJ007-0005.wav|real|real|English|The inspectors paid tribute to the excellence of the motives of these philanthropic ladies, and recognized the good they did.|
/GPT/wav/LJ039-0242.wav|fake|tts-1-hd|English|onyx|(two) brought this rifle into the Depository Building on the morning of the assassination,
/LJSpeech/train/wav/LJ009-0195.wav|real|real|English|of people who had died friendless, would voluntarily surrender them for the advancement of medical science.|
/LJSpeech/train/wav/LJ002-0095.wav|real|real|English|and the rest being provided with barrack beds, and in dimensions varying from thirty feet by fifteen to fifteen feet by ten.|
/GPT/wav/LJ036-0032.wav|fake|tts-1|English|echo|So I gave her a transfer and opened the door and she was going out the gentleman I had picked up about two blocks [back]
/GPT/wav/LJ043-0083.wav|fake|tts-1|English|shimmer|Employment Commission records concerning Oswald stated, quote, Well-groomed and spoken,
/GPT/wav/LJ010-0261.wav|fake|tts-1-hd|English|echo|Only one person saw the movement, a lad named Dasset, who at once collared the cripple, and taking him up to two policemen,
/LJSpeech/train/wav/LJ009-0054.wav|real|real|English|He is quite content to die;|
/GPT/wav/LJ046-0103.wav|fake|tts-1|English|echo|In this connection the information available to Federal agencies about Lee Harvey Oswald
/GPT/wav/LJ030-0097.wav|fake|tts-1-hd|English|nova|Remainder of motorcade.
/GPT/wav/LJ006-0299.wav|fake|tts-1-hd|English|nova|His excuse was that he had given the girl his promise that she should not go, an assumption of prerogative which by no means rested with him;
/LJSpeech/train/wav/LJ038-0164.wav|real|real|English|The Attempt on the Life of Maj. Gen. Edwin A. Walker|
/GPT/wav/LJ043-0046.wav|fake|tts-1-hd|English|echo|After about a month with his brother,
/LJSpeech/train/wav/LJ032-0044.wav|real|real|English|shows an imprint made by the cash register which recorded the receipt of twenty-one dollars, forty-five cents on March thirteen, nineteen sixty-three.|
/LJSpeech/train/wav/LJ011-0254.wav|real|real|English|"A life and death struggle ensued. Mullay cried ""Murder!"""|
/LJSpeech/train/wav/LJ036-0217.wav|real|real|English|As Tippit reached the left front wheel the man pulled out a revolver and fired several shots.|
/LJSpeech/train/wav/LJ035-0196.wav|real|real|English|The address listed was for the Paine home in Irving.|
/LJSpeech/train/wav/LJ039-0104.wav|real|real|English|firing fifty rounds each day for five days.|
/GPT/wav/LJ016-0278.wav|fake|tts-1-hd|English|echo|and which contributed in no small degree to the introduction of private executions. A great crowd was expected, and a great crowd came.
/GPT/wav/LJ014-0129.wav|fake|tts-1|English|nova|The case rested upon the facts which have been already set forth, and was proved to the satisfaction of the jury, who brought in a verdict of guilty.
/GPT/wav/LJ046-0133.wav|fake|tts-1-hd|English|alloy|Since many items may pertain to a single case, these figures do not show the caseload.
/LJSpeech/train/wav/LJ043-0079.wav|real|real|English|in nineteen of twenty-three categories included on the general aptitude examination and scored one hundred twenty-seven on the verbal test, as compared|
/LJSpeech/train/wav/LJ008-0146.wav|real|real|English|who kept a lavender warehouse in the city, and who had gardens at Feltham,|
/GPT/wav/LJ011-0283.wav|fake|tts-1-hd|English|onyx|One was a cheque for eight hundred pounds on his bankers, the other an order to Mr. Bell of Newport, Essex, requesting the surrender of a deed.
/GPT/wav/LJ042-0035.wav|fake|tts-1|English|echo|and communist's would like to see the present capitalist government of the U.S. overthrown, end quote, Oswald stated
/LJSpeech/train/wav/LJ025-0073.wav|real|real|English|the presence in animals of an alimentary cavity, or internal pocket, in which they can carry about their nutriment|
/LJSpeech/train/wav/LJ006-0209.wav|real|real|English|the donation of a philanthropic gentleman, Captain Brown, but these, particularly the Bibles, bore little appearance of having been used.|
/LJSpeech/train/wav/LJ039-0085.wav|real|real|English|it just takes a minor move in aiming to bring the crosshairs to bear, and then it is a quick squeeze.|
/GPT/wav/LJ001-0125.wav|fake|tts-1-hd|English|echo|this is the narrowing of the modern letters.
/LJSpeech/train/wav/LJ034-0056.wav|real|real|English|Another expert with the FBI, Ronald G. Wittmus, conducted a separate examination and also agreed with Latona that the prints were Oswald's.|
/LJSpeech/train/wav/LJ008-0281.wav|real|real|English|They found at Newgate, under disgraceful conditions as already described,|
/LJSpeech/train/wav/LJ020-0060.wav|real|real|English|turning the pan once in this time, and covering with clean -- never printed -- paper, should they brown too fast.|
/LJSpeech/train/wav/LJ033-0129.wav|real|real|English|Mrs. Randle saw the bag fleetingly|
/GPT/wav/LJ040-0238.wav|fake|tts-1|English|echo|Such a placement was postponed, however, perhaps in part at least because Lee's behavior suddenly improved.
/LJSpeech/train/wav/LJ034-0123.wav|real|real|English|Although Brennan testified that the man in the window was standing when he fired the shots, most probably he was either sitting or kneeling.|
/LJSpeech/train/wav/LJ004-0241.wav|real|real|English|Other cases of moral deterioration have already been recorded.|
/GPT/wav/LJ030-0078.wav|fake|tts-1-hd|English|onyx|Presidential Assistants David F. Powers and Kenneth O'Donnell sat in the right and left jump seats, respectively.
/GPT/wav/LJ038-0104.wav|fake|tts-1-hd|English|nova|R. S. Stovall, and G. F. Rose obtained a search warrant and examined Oswald's effects in the Paine garage.
/LJSpeech/train/wav/LJ009-0043.wav|real|real|English|First is a youth of eighteen, condemned for stealing in a dwelling-house goods valued above five pounds.|
